,Customer ID,Customer Name,Segment,City,Delivery,Payment,Application Experience,Website Experience,Customer_Care Service,Return/Exchange
14239,MS-0045015,Oneill Williams,Consumer,Tallaght,2,2,3,1,3,3
14240,RF-0045016,Mejia Waldorf,Corporate,Sligo,2,1,1,1,1,2
14241,LL-0045017,Wells Castell,Consumer,Naas,3,1,2,3,2,2
14242,NG-0045018,Wiley Pölking,Consumer,Wicklow,2,3,2,1,2,1
14243,ER-0045019,Mcmillan Weimer,Corporate,Clonmel,1,3,2,1,3,2
14244,EZ-0045020,Carr Dominguez,Corporate,Swords,3,2,2,2,3,1
14245,WE-0045021,Ray Crowe,Consumer,Kilkenny,3,2,3,1,3,2
14246,AM-0045022,Mckee Sundaresam,Home Office,Drogheda,3,1,3,3,2,3
14247,NG-0045023,Strickland Hwang,Corporate,Monaghan,1,2,2,3,2,1
14248,ON-0045024,Webster Jordon,Consumer,Drogheda,2,2,2,2,2,3
14249,AN-0045025,Buckley Wasserman,Corporate,Port Laoise,3,2,2,3,1,2
14250,SS-0045026,Steele Gross,Consumer,Ennis,1,2,1,2,1,2
14251,IT-0045027,Collins Benoit,Consumer,Dunleary,3,3,3,1,2,1
14252,AS-0045028,Weeks Thomas,Home Office,Port Laoise,3,2,3,3,2,1
14253,AM-0045029,Jacobson Willingham,Consumer,Wicklow,1,1,1,3,1,1
14254,ON-0045030,Branch Thornton,Corporate,Tullamore,1,2,2,1,2,2
14255,IE-0045031,Olson Currie,Home Office,Tralee,2,1,2,1,2,2
14256,NT-0045032,Heath O'Briant,Home Office,Dunleary,3,1,3,3,1,1
14257,TO-0045033,Carter Barreto,Corporate,Tullamore,1,1,3,1,3,1
14258,DE-0045034,Watts Gnade,Home Office,Ros Comain,3,1,1,1,2,2
14259,IS-0045035,Haynes Goranitis,Consumer,Ennis,3,1,1,1,1,2
14260,ES-0045036,Adkins Jones,Consumer,Ennis,3,1,2,2,1,1
14261,VE-0045037,Curry Grove,Corporate,WexfordLongford,2,3,2,2,2,1
14262,AN-0045038,Morrison Edelman,Consumer,An Cabhan,3,3,3,2,2,1
14263,AN-0045039,Leon Sissman,Home Office,Tallaght,3,2,3,1,2,3
14264,AN-0045040,Watson Bowman,Consumer,Nenagh,2,2,2,1,2,2
14265,ON-0045041,Nguyen Emerson,Consumer,Dun Dealgan,2,1,2,1,2,3
14266,ER-0045042,Rich Ratner,Consumer,Dun Dealgan,2,3,2,3,1,2
14267,SA-0045043,Payne Crebassa,Corporate,Dunleary,1,2,2,3,1,3
14268,L--0045044,Parker Bell-,Consumer,Naas,2,1,2,3,1,1
14269,RA-0045045,Mcbride Lawera,Corporate,Port Laoise,1,2,1,1,1,3
14270,ES-0045046,Keller Haines,Home Office,An Cabhan,1,3,2,3,1,2
14271,ER-0045047,Turner Becker,Consumer,Sligo,1,3,2,3,3,3
14272,AN-0045048,Leon Sissman,Home Office,Naas,2,3,3,2,2,3
14273,RE-0045049,Schwartz Laware,Consumer,Castlebar,1,3,1,3,1,1
14274,NO-0045050,Kim Eno,Corporate,Galway,1,2,3,2,3,2
14275,RS-0045051,Hernandez Badders,Home Office,Castlebar,3,2,2,1,2,3
14276,IN-0045052,Guzman Haberlin,Consumer,Sligo,2,3,1,2,2,2
14277,RN-0045053,Reed Bern,Corporate,Wicklow,1,1,1,2,1,3
14278,LL-0045054,Gibson Carroll,Consumer,Clonmel,3,1,2,1,2,3
14279,DT-0045055,Lawrence Degenhardt,Corporate,Mullingar,1,2,2,1,3,1
14280,ON-0045056,Collier Mcmahon,Consumer,Carrick on Shannon,3,3,2,3,1,3
14281,ON-0045057,Quinn Karlsson,Consumer,Tullamore,1,1,3,1,2,3
14282,LA-0045058,Young Avila,Corporate,Dunleary,1,3,2,2,3,3
14283,DT-0045059,Roach Wendt,Corporate,Tralee,3,1,3,3,2,1
14284,KS-0045060,Flores Brooks,Home Office,Wicklow,2,3,2,3,2,1
14285,IE-0045061,Schultz Guthrie,Consumer,Blackrock,2,3,2,2,1,1
14286,AN-0045062,Lang Oakman,Corporate,Limerick,1,3,1,3,2,2
14287,AN-0045063,Johnson Abelman,Corporate,Blackrock,3,1,2,2,2,3
14288,LL-0045064,Oneal Norvell,Consumer,Swords,3,1,1,2,3,1
14289,ER-0045065,Whitehead Pelletier,Corporate,Drogheda,3,2,2,3,2,1
14290,EN-0045066,Craig Gjertsen,Consumer,Castlebar,3,2,3,2,3,1
14291,NG-0045067,Wiley Pölking,Consumer,Castlebar,1,1,1,1,3,2
14292,ES-0045068,Keller Haines,Home Office,Dunleary,2,2,3,3,1,3
14293,ND-0045069,Crawford Chand,Consumer,Dunleary,1,3,2,3,3,3
14294,NG-0045070,Huff Manning,Consumer,Monaghan,3,1,1,1,2,1
14295,EN-0045071,Skinner Nguyen,Corporate,Dunleary,1,2,2,3,1,1
14296,RD-0045072,Wright Baird,Consumer,Nenagh,1,2,2,3,2,2
14297,RE-0045073,Jefferson Macintyre,Consumer,Carrick on Shannon,1,2,3,2,2,3
14298,ON-0045074,Spears Thornton,Corporate,Ennis,3,1,2,3,2,2
14299,RD-0045075,Hill Ballard,Corporate,Clonmel,3,2,2,1,3,3
14300,OK-0045076,Lee Ashbrook,Corporate,Carlow,1,3,1,2,1,2
14301,NE-0045077,Spencer Coyne,Consumer,Galway,2,1,3,3,2,1
14302,BS-0045078,Joseph Jacobs,Home Office,Mullingar,1,1,2,3,2,1
14303,AN-0045079,Sanchez Bergman,Corporate,WexfordLongford,3,3,3,3,2,3
14304,AN-0045080,Bradford Noonan,Corporate,Dunleary,3,3,1,3,3,2
14305,ON-0045081,Becker Johnson,Consumer,Wicklow,3,2,3,1,3,2
14306,AT-0045082,Gilbert Farhat,Corporate,Blackrock,1,2,2,1,2,1
14307,LL-0045083,Wells Castell,Consumer,Ros Comain,1,2,2,3,3,2
14308,AM-0045084,Hawkins Coram,Consumer,Swords,2,2,1,1,3,1
14309,ER-0045085,Nichols Collister,Consumer,Dunleary,3,1,1,2,3,3
14310,AN-0045086,Smith Abelman,Consumer,Drogheda,2,2,1,2,1,2
14311,ON-0045087,Matthews Creighton,Corporate,Dublin,3,1,3,3,1,2
14312,AN-0045088,Lang Oakman,Corporate,Blackrock,3,3,3,1,1,2
14313,ES-0045089,Keller Haines,Home Office,WexfordLongford,3,3,2,1,1,3
14314,ER-0045090,Gray Boeckenhauer,Consumer,Kilkenny,2,1,3,3,2,3
14315,LL-0045091,Freeman Castell,Corporate,Tallaght,1,2,3,1,3,1
14316,LD-0045092,Stephenson Schild,Corporate,Swords,2,3,1,2,3,3
14317,KS-0045093,Flores Brooks,Home Office,Port Laoise,1,2,3,3,2,1
14318,EN-0045094,Wall Olsen,Consumer,Sligo,2,1,3,2,2,1
14319,RR-0045095,Peters Derr,Corporate,WexfordLongford,3,3,2,1,3,1
14320,IS-0045096,Harrell Preis,Home Office,Nenagh,2,2,1,2,3,1
14321,EN-0045097,Thornton Holden,Corporate,Blackrock,2,2,2,1,2,1
14322,AS-0045098,Weeks Thomas,Home Office,An Cabhan,3,2,1,1,2,1
14323,LY-0045099,Preston Savely,Consumer,Swords,3,3,1,1,2,2
14324,GE-0045100,Contreras Paige,Home Office,Port Laoise,1,2,2,2,1,2
14325,KE-0045101,Frank Ludtke,Home Office,Port Laoise,3,1,2,1,2,1
14326,SS-0045102,Steele Gross,Consumer,Drogheda,3,2,3,3,2,3
14327,EL-0045103,Velasquez Staebel,Consumer,Kilkenny,3,2,1,2,2,1
14328,EY-0045104,Ruiz Darley,Corporate,Mullingar,1,1,2,2,2,1
14329,ES-0045105,Dunn Cortes,Home Office,An Cabhan,2,1,2,3,1,3
14330,NT-0045106,Ferguson Conant,Corporate,Clonmel,3,1,2,2,2,2
14331,AN-0045107,Savage Phan,Consumer,Carrick on Shannon,3,1,1,2,3,1
14332,AN-0045108,Atkinson Ryan,Corporate,Swords,1,1,2,3,2,2
14333,ER-0045109,Murphy Bierner,Consumer,Cork,2,2,1,1,1,3
14334,NS-0045110,Daniels Collins,Corporate,Blackrock,3,3,3,2,2,2
14335,RD-0045111,Ford Byrd,Home Office,Tralee,2,1,3,2,1,2
14336,RR-0045112,Underwood Mcgarr,Home Office,Dunleary,2,1,2,3,3,3
14337,LL-0045113,Hancock O'Brill,Consumer,Ennis,3,2,2,3,2,3
14338,ON-0045114,Hendricks Wilson,Consumer,Carlow,1,1,2,1,2,1
14339,ER-0045115,Pruitt Reiter,Consumer,Cork,2,2,2,1,2,3
14340,LL-0045116,Hancock O'Brill,Consumer,Tallaght,3,1,1,3,3,3
14341,EY-0045117,Gibbs Kinney,Corporate,Cork,1,1,1,1,2,3
14342,ER-0045118,Malone Jumper,Consumer,Clonmel,2,3,1,2,2,2
14343,TE-0045119,Jackson Applegate,Corporate,An Cabhan,1,3,2,2,1,2
14344,LL-0045120,Hancock O'Brill,Consumer,Dublin,3,1,3,2,3,1
14345,TT-0045121,Shepard Witt,Consumer,Dublin,2,1,1,2,2,2
14346,MS-0045122,Knapp Williams,Home Office,Carlow,3,2,3,3,3,2
14347,ON-0045123,Branch Thornton,Corporate,Waterford,3,1,1,3,3,1
14348,LI-0045124,Castillo Donatelli,Corporate,Trim,2,2,2,1,2,3
14349,LL-0045125,Wells Castell,Consumer,Ennis,1,2,2,3,2,2
14350,GA-0045126,Stephens Crebagga,Consumer,Blackrock,1,3,1,2,3,3
14351,ON-0045127,Roman Monton,Consumer,Kilkenny,1,3,3,1,2,2
14352,RS-0045128,Mercado Stivers,Consumer,Cork,2,3,3,2,3,1
14353,ON-0045129,Nash Melton,Home Office,Limerick,2,2,3,3,1,1
14354,MI-0045130,Hurst Shami,Consumer,Mullingar,3,1,2,1,1,2
14355,IT-0045131,Collins Benoit,Consumer,Tallaght,3,1,2,2,2,3
14356,ON-0045132,Little Ellison,Home Office,Sligo,1,2,3,2,2,3
14357,SS-0045133,Austin Demoss,Home Office,Dunleary,3,2,1,1,1,2
14358,RN-0045134,Hansen Eichhorn,Consumer,Ennis,3,3,1,1,1,2
14359,AS-0045135,Wise Koutras,Corporate,Tallaght,1,2,2,1,1,1
14360,ON-0045136,Frazier Ferguson,Consumer,Carlow,1,3,2,1,3,1
14361,KS-0045137,Flores Brooks,Home Office,Dun Dealgan,3,2,1,2,1,1
14362,EY-0045138,Stone Cooley,Consumer,Clonmel,3,3,1,1,1,2
14363,IO-0045139,Walter Seio,Consumer,Dun Dealgan,1,1,2,1,2,2
14364,ON-0045140,Branch Thornton,Corporate,Waterford,3,1,1,2,2,1
14365,ON-0045141,Burton Ellison,Consumer,Carrick on Shannon,3,2,3,3,1,2
14366,KI-0045142,Fitzgerald Klamczynski,Corporate,Mullingar,2,3,2,2,2,1
14367,EN-0045143,Hunt Cohen,Consumer,Limerick,1,2,1,3,1,1
14368,RD-0045144,Bell Bickford,Consumer,Mullingar,1,2,2,2,2,2
14369,EE-0045145,Klein Lee,Consumer,Tallaght,2,2,1,2,2,2
14370,ER-0045146,Mills Collister,Consumer,Tullamore,2,1,3,2,2,2
14371,TE-0045147,Powers Gute,Consumer,Galway,1,3,1,1,2,2
14372,ER-0045148,Petersen Pelletier,Corporate,Trim,2,3,1,3,3,1
14373,TH-0045149,Kent Smith,Corporate,Blackrock,2,3,2,2,2,3
14374,EN-0045150,Hull Sperren,Corporate,Cork,3,1,3,3,2,3
14375,IN-0045151,Lloyd Martin,Consumer,Blackrock,3,1,1,1,3,3
14376,RI-0045152,Ayala Molinari,Consumer,Limerick,3,1,3,1,3,2
14377,WN-0045153,Washington Brown,Corporate,Dun Dealgan,2,2,3,2,2,2
14378,RD-0045154,Hill Ballard,Corporate,Lifford,3,1,3,3,3,3
14379,CY-0045155,Simon Lacy,Corporate,Dunleary,3,2,1,1,3,3
14380,DT-0045156,Wood Braunhardt,Home Office,Kilkenny,2,3,2,1,2,2
14381,AS-0045157,Poole Lucas,Corporate,Cork,2,1,2,1,1,2
14382,OR-0045158,Robles Pryor,Consumer,Blackrock,3,1,3,2,2,3
14383,DY-0045159,Parks Grady,Corporate,Kilkenny,1,1,3,3,1,2
14384,NG-0045160,Ramos Chong,Home Office,Tralee,1,1,3,2,1,1
14385,RD-0045161,Hill Ballard,Corporate,Drogheda,1,2,2,1,1,2
14386,ON-0045162,Jensen Foulston,Home Office,Tullamore,3,3,2,1,2,3
14387,ER-0045163,Woodard Pippenger,Home Office,Waterford,2,1,3,2,1,3
14388,IN-0045164,Love Grinstein,Consumer,Galway,2,2,2,1,3,1
14389,RI-0045165,Nixon Shariari,Consumer,Tallaght,3,1,1,1,1,1
14390,ON-0045166,Yates Johnson,Consumer,Ennis,2,1,2,2,3,3
14391,ON-0045167,Spears Thornton,Corporate,Naas,3,1,1,1,3,2
14392,NS-0045168,Daniels Collins,Corporate,An Cabhan,3,3,2,2,3,3
14393,KI-0045169,Fitzgerald Klamczynski,Corporate,WexfordLongford,1,1,3,3,2,2
14394,DY-0045170,Guerrero Kennedy,Corporate,Carlow,1,2,3,2,2,2
14395,RE-0045171,Vazquez Moore,Consumer,Dun Dealgan,2,3,2,1,1,2
14396,ON-0045172,Buchanan Liston,Consumer,Tralee,3,1,1,1,1,3
14397,ON-0045173,Perez Barton,Home Office,Dublin,3,2,3,2,1,2
14398,EZ-0045174,Stevenson Hernandez,Home Office,Trim,3,1,2,2,1,2
14399,ND-0045175,Dawson Granlund,Consumer,Monaghan,2,1,1,1,3,3
14400,ON-0045176,Yates Johnson,Consumer,Ennis,1,3,2,3,1,2
14401,TE-0045177,Sheppard Tate,Corporate,Monaghan,2,3,1,2,3,3
14402,TO-0045178,Rush Takahito,Consumer,Mullingar,2,3,3,3,1,2
14403,PP-0045179,Lynch Epp,Corporate,Dublin,1,1,3,2,1,1
14404,ER-0045180,Morin Zettner,Consumer,Ennis,3,3,1,1,2,3
14405,KY-0045181,Cantu Zandusky,Corporate,Clonmel,1,1,2,3,3,1
14406,LS-0045182,Andrews Daniels,Corporate,Ennis,1,2,1,2,3,1
14407,LL-0045183,Webb Castell,Corporate,Kilkenny,3,2,2,2,3,2
14408,TY-0045184,Gutierrez Doherty,Home Office,Dunleary,2,1,2,3,3,1
14409,EL-0045185,Velasquez Staebel,Consumer,Waterford,1,1,3,3,2,1
14410,KS-0045186,Hubbard Hendricks,Consumer,Galway,1,2,1,2,3,1
14411,OR-0045187,Bridges Meador,Corporate,Ros Comain,2,2,1,2,3,1
14412,NG-0045188,Potter Irving,Home Office,Drogheda,3,1,1,2,2,3
14413,DY-0045189,Bush Grady,Corporate,Castlebar,1,3,3,2,3,1
14414,PP-0045190,Lynch Epp,Corporate,Blackrock,2,1,2,1,1,3
14415,TZ-0045191,Rivas Voltz,Corporate,Kilkenny,1,3,3,1,1,3
14416,AN-0045192,Williams Abelman,Corporate,WexfordLongford,1,2,1,2,2,2
14417,ON-0045193,Gregory Gibson,Home Office,Port Laoise,1,3,3,1,2,1
14418,LL-0045194,Espinoza Mull,Consumer,Castlebar,3,2,2,1,2,3
14419,EN-0045195,Thornton Holden,Corporate,Ennis,3,2,3,1,1,2
14420,RE-0045196,Mckenzie Mcguire,Consumer,Port Laoise,1,1,3,3,2,2
14421,AN-0045197,Haley Wasserman,Consumer,Dunleary,3,1,1,3,2,3
14422,ON-0045198,Larson Ferguson,Consumer,Lifford,2,3,3,3,2,3
14423,AM-0045199,Barry Willingham,Corporate,Monaghan,2,2,1,2,1,3
14424,AN-0045200,Dennis Holloman,Corporate,Dunleary,1,3,2,1,1,3
14425,AN-0045201,Hughes Brockman,Consumer,Monaghan,1,2,2,3,1,1
14426,OX-0045202,Vargas Fox,Consumer,Kilkenny,1,1,1,2,1,3
14427,AY-0045203,Weber Halladay,Consumer,Tullamore,3,2,1,2,3,2
14428,AN-0045204,Chen Tillman,Consumer,Wicklow,2,3,1,1,2,1
14429,MI-0045205,Hurst Shami,Consumer,Blackrock,3,3,1,2,2,3
14430,DA-0045206,Taylor Andreada,Consumer,Ennis,1,1,3,2,2,1
14431,DE-0045207,Fletcher Gnade,Corporate,Trim,3,3,2,3,1,3
14432,TT-0045208,Dodson Talbott,Corporate,Galway,2,3,1,1,3,1
14433,ON-0045209,Sellers Stevenson,Consumer,Swords,3,1,1,2,1,1
14434,AS-0045210,Poole Lucas,Corporate,Wicklow,1,1,3,2,3,3
14435,ER-0045211,Roberts Bavinger,Consumer,Nenagh,1,3,2,1,3,1
14436,CE-0045212,Kane Wallace,Home Office,WexfordLongford,1,3,2,1,3,1
14437,IS-0045213,Harrell Preis,Home Office,Port Laoise,3,3,3,2,3,1
14438,RD-0045214,Avila Radford,Home Office,Carlow,3,2,1,1,2,1
14439,RD-0045215,Ballard Latchford,Consumer,Wicklow,3,1,3,2,2,2
14440,TE-0045216,Reese Huthwaite,Consumer,Waterford,2,3,1,2,1,1
14441,NG-0045217,Martin Armstrong,Consumer,Monaghan,3,1,1,3,2,3
14442,VE-0045218,Curry Grove,Corporate,Clonmel,1,2,3,1,3,1
14443,PE-0045219,Flowers Kampe,Consumer,Dublin,3,1,3,1,1,1
14444,RE-0045220,Mckenzie Mcguire,Consumer,Tullamore,3,1,3,2,2,1
14445,EL-0045221,Velasquez Staebel,Consumer,Blackrock,2,1,1,1,1,2
14446,KE-0045222,Hensley O'Rourke,Consumer,Drogheda,2,2,3,1,3,2
14447,ON-0045223,Larson Ferguson,Consumer,Sligo,1,3,2,3,1,3
14448,AN-0045224,Pennington Van,Corporate,Drogheda,1,3,3,3,2,2
14449,TH-0045225,Pace Southworth,Consumer,Drogheda,2,2,3,2,1,2
14450,IZ-0045226,Gill Kriz,Consumer,Dublin,3,1,3,2,1,1
14451,ER-0045227,Meyers Pelletier,Corporate,Swords,2,3,3,1,1,3
14452,RN-0045228,Reed Bern,Corporate,Tallaght,2,3,2,1,1,2
14453,AM-0045229,Kennedy Cheatham,Home Office,Carrick on Shannon,2,1,1,1,3,1
14454,EN-0045230,Snyder Dahlen,Consumer,Wicklow,3,1,1,2,2,3
14455,SH-0045231,Bond Overcash,Consumer,Trim,3,2,2,2,2,3
14456,KY-0045232,Holman Zandusky,Corporate,Waterford,1,3,1,1,3,1
14457,BS-0045233,Patton Jacobs,Consumer,Kilkenny,1,2,3,1,3,1
14458,LL-0045234,Oneal Norvell,Consumer,Drogheda,3,1,2,2,3,2
14459,TO-0045235,Estes Takahito,Consumer,Blackrock,1,2,3,3,1,3
14460,AN-0045236,Barrett Gayman,Home Office,Galway,3,2,3,1,3,2
14461,WN-0045237,Washington Brown,Corporate,Galway,2,3,3,3,3,3
14462,NG-0045238,English Schnelling,Consumer,Limerick,1,2,2,2,3,1
14463,EN-0045239,Hodge Moren,Consumer,Monaghan,1,3,3,1,1,1
14464,ON-0045240,Webster Jordon,Consumer,Ennis,2,1,2,2,2,3
14465,AN-0045241,Mcintosh Van,Home Office,Trim,1,1,3,1,3,1
14466,KI-0045242,Fitzgerald Klamczynski,Corporate,Ros Comain,1,3,2,1,2,2
14467,SE-0045243,Acosta Morse,Corporate,Kilkenny,3,2,3,1,2,1
14468,OK-0045244,Lewis Ashbrook,Corporate,Cork,3,1,2,3,3,2
14469,DT-0045245,Rojas Schmidt,Home Office,Trim,1,1,3,3,3,1
14470,ON-0045246,Collier Mcmahon,Consumer,Mullingar,3,3,1,3,3,1
14471,CH-0045247,Hopkins Französisch,Consumer,Tallaght,1,3,3,2,3,1
14472,IS-0045248,Harrell Preis,Home Office,Carrick on Shannon,3,1,1,1,2,1
14473,CH-0045249,May Französisch,Consumer,Castlebar,2,2,2,3,3,1
14474,NS-0045250,Perkins Cousins,Consumer,Carrick on Shannon,1,3,1,1,1,2
14475,KY-0045251,Donaldson Zandusky,Consumer,An Cabhan,3,2,1,1,3,3
14476,AY-0045252,Lowe Gannaway,Corporate,Kilkenny,3,2,2,1,1,2
14477,EZ-0045253,Carr Dominguez,Corporate,Castlebar,3,1,2,2,3,1
14478,DD-0045254,Griffin Budd,Corporate,Waterford,3,1,1,2,3,1
14479,DD-0045255,Griffin Budd,Corporate,Trim,1,2,2,3,2,2
14480,ON-0045256,Henderson Braxton,Home Office,WexfordLongford,2,1,1,3,3,3
14481,EY-0045257,Gibbs Kinney,Corporate,Limerick,1,2,2,2,1,2
14482,LE-0045258,Jacobs Engle,Consumer,Cork,2,1,3,3,1,2
14483,SH-0045259,Bond Overcash,Consumer,Ennis,3,3,1,1,2,1
14484,NG-0045260,Thompson Armstrong,Home Office,Waterford,3,2,3,2,2,2
14485,IE-0045261,Clayton Marie,Consumer,Dublin,2,3,1,3,2,1
14486,LL-0045262,Booker Russell,Consumer,An Cabhan,3,2,1,3,2,1
14487,RT-0045263,Mclean Sievert,Consumer,WexfordLongford,1,2,3,1,2,1
14488,IO-0045264,Conway Seio,Home Office,Dun Dealgan,2,2,3,3,3,2
14489,SS-0045265,Berg Weiss,Home Office,Mullingar,3,1,3,1,3,2
14490,RD-0045266,Ballard Latchford,Consumer,Carlow,3,2,1,1,3,3
14491,NS-0045267,Aguilar Hopkins,Consumer,Dun Dealgan,1,3,3,1,1,2
14492,LY-0045268,Hart Daly,Consumer,Nenagh,1,1,2,3,1,1
14493,NA-0045269,Vasquez Dona,Consumer,Cork,1,3,2,1,2,2
14494,NI-0045270,Dudley Vittorini,Consumer,Castlebar,3,1,2,1,3,1
14495,EN-0045271,Hodge Moren,Consumer,Dun Dealgan,3,3,1,2,3,2
14496,EY-0045272,Stone Cooley,Consumer,Galway,1,2,3,1,1,3
14497,LL-0045273,Wells Castell,Consumer,Ennis,3,2,2,2,3,3
14498,AS-0045274,Harrington Matthias,Corporate,Galway,1,2,3,3,1,3
14499,IZ-0045275,Gill Kriz,Consumer,Carlow,1,3,2,3,2,3
14500,DE-0045276,Fletcher Gnade,Corporate,Tallaght,1,1,2,3,2,3
14501,ON-0045277,Fields Dodson,Consumer,Ros Comain,1,1,1,3,2,1
14502,SH-0045278,Mann Hirsh,Corporate,Wicklow,2,3,3,2,1,3
14503,RE-0045279,Pacheco Sayre,Corporate,Clonmel,2,3,2,1,1,2
14504,WN-0045280,Gonzales Brown,Consumer,Tullamore,1,3,2,2,1,3
14505,CO-0045281,Chambers Glassco,Consumer,Dun Dealgan,3,3,2,2,3,1
14506,AN-0045282,Miranda Ryan,Home Office,Cork,3,3,2,2,2,2
14507,GA-0045283,Stephens Crebagga,Consumer,Cork,1,1,1,3,1,1
14508,LA-0045284,Young Avila,Corporate,Carlow,1,1,2,2,3,2
14509,RA-0045285,Harrison Carreira,Consumer,Naas,3,1,3,2,2,1
14510,ON-0045286,Camacho Thompson,Home Office,Mullingar,2,1,1,2,1,1
14511,ER-0045287,Wagner Crier,Consumer,Galway,3,1,3,3,1,2
14512,EZ-0045288,Mccormick Lopez,Consumer,Waterford,3,3,1,1,2,3
14513,EE-0045289,Norton Magee,Corporate,Tallaght,3,2,2,3,1,1
14514,EE-0045290,Klein Lee,Consumer,Dun Dealgan,1,2,2,2,2,2
14515,ND-0045291,Bryan Mcfarland,Consumer,Carrick on Shannon,1,1,1,1,1,3
14516,TZ-0045292,Casey Mautz,Consumer,Wicklow,1,2,3,1,2,3
14517,AN-0045293,Bradford Noonan,Corporate,Clonmel,2,2,2,2,2,2
14518,RN-0045294,Cook Bern,Consumer,Wicklow,1,3,2,1,1,1
14519,DE-0045295,Watts Gnade,Home Office,Port Laoise,3,1,2,2,3,1
14520,IE-0045296,Mclaughlin Leslie,Corporate,Tralee,3,1,3,1,1,1
14521,BY-0045297,Bailey Bixby,Consumer,Dunleary,1,3,3,3,3,2
14522,SE-0045298,Manning House,Consumer,Naas,2,2,3,3,1,1
14523,LL-0045299,Farrell Sewall,Home Office,Drogheda,3,3,1,2,3,3
14524,EN-0045300,Leonard Hallsten,Corporate,Swords,3,1,2,2,2,3
14525,LL-0045301,Campbell Bell,Corporate,Tullamore,2,1,1,1,2,3
14526,RN-0045302,Reed Bern,Corporate,Waterford,1,2,3,3,2,3
14527,GE-0045303,Contreras Paige,Home Office,Trim,1,2,1,1,3,2
14528,NG-0045304,Harris Armstrong,Corporate,Waterford,2,1,3,1,1,2
14529,GS-0045305,Harmon Hudgings,Corporate,Castlebar,3,2,2,2,3,3
14530,NG-0045306,Thompson Armstrong,Home Office,Tralee,2,3,3,2,1,1
14531,RE-0045307,Knox Sayre,Consumer,Port Laoise,1,1,2,2,3,1
14532,CH-0045308,Hardin Roach,Consumer,Drogheda,1,1,3,2,1,1
14533,RS-0045309,Hobbs Saunders,Consumer,An Cabhan,3,1,2,1,3,3
14534,ER-0045310,Marks Schneider,Home Office,Trim,1,3,3,1,1,2
14535,RT-0045311,Mclean Sievert,Consumer,Cork,3,1,3,1,2,3
14536,IZ-0045312,Gill Kriz,Consumer,Tullamore,3,2,1,3,2,3
14537,WE-0045313,Gillespie Zewe,Consumer,Tullamore,1,3,3,1,3,3
14538,EY-0045314,Alexander Brumley,Consumer,An Cabhan,1,3,3,3,1,3
14539,KY-0045315,Cantu Zandusky,Corporate,Tralee,3,3,2,3,3,3
14540,NS-0045316,Daniels Collins,Corporate,Limerick,3,1,1,1,1,2
14541,EZ-0045317,Ryan Dominguez,Corporate,Ennis,2,3,3,1,1,3
14542,TZ-0045318,Padilla Kunitz,Home Office,Carrick on Shannon,1,2,2,2,1,2
14543,IE-0045319,Mclaughlin Leslie,Corporate,Drogheda,2,1,1,1,3,1
14544,EY-0045320,Stone Cooley,Consumer,Lifford,1,3,1,2,2,1
14545,ER-0045321,Coleman Bremer,Consumer,WexfordLongford,2,3,2,2,3,3
14546,ER-0045322,Church Wener,Corporate,An Cabhan,2,3,2,1,2,3
14547,LL-0045323,Hancock O'Brill,Consumer,Castlebar,1,2,2,3,1,1
14548,ER-0045324,Douglas Foster,Corporate,Kilkenny,1,1,3,1,1,2
14549,DT-0045325,Lawrence Degenhardt,Corporate,Swords,3,2,1,3,1,2
14550,RD-0045326,Hill Ballard,Corporate,Tullamore,1,2,3,2,2,3
14551,EY-0045327,Greene Decherney,Consumer,Swords,3,1,2,2,1,1
14552,LE-0045328,Mcdowell Roelle,Consumer,An Cabhan,3,1,2,2,2,1
14553,EN-0045329,Thornton Holden,Corporate,Dunleary,1,1,2,2,1,2
14554,ON-0045330,Santiago Grayson,Corporate,Ennis,3,1,1,2,2,3
14555,LE-0045331,Chandler Hale,Corporate,Galway,2,1,3,1,1,3
14556,OS-0045332,Pope Kaydos,Consumer,Cork,2,2,3,3,1,2
14557,AN-0045333,Savage Phan,Consumer,Dunleary,1,1,2,2,3,2
14558,RN-0045334,Hansen Eichhorn,Consumer,Mullingar,1,3,2,3,3,2
14559,CH-0045335,Trevino Reichenbach,Consumer,Dunleary,3,1,2,2,2,1
14560,AM-0045336,Lucas Gillingham,Home Office,Ros Comain,3,3,2,1,1,3
14561,LL-0045337,Mathews O'Donnell,Corporate,Naas,1,2,3,3,3,3
14562,EY-0045338,Rivers Sunley,Home Office,Trim,3,3,2,1,2,2
14563,EN-0045339,Wolfe Hansen,Consumer,Clonmel,2,2,2,2,2,2
14564,MS-0045340,Cortez Mcadams,Consumer,Tullamore,3,1,1,1,2,1
14565,LL-0045341,Ortiz Carroll,Home Office,Cork,3,2,1,1,3,1
14566,RD-0045342,Ballard Latchford,Consumer,Carrick on Shannon,3,3,2,2,1,2
14567,OR-0045343,Bridges Meador,Corporate,Dunleary,2,1,2,1,3,2
14568,AN-0045344,Cherry Workman,Home Office,An Cabhan,1,1,1,1,1,1
14569,SE-0045345,Atkins Messe,Consumer,Limerick,2,3,3,3,3,2
14570,RI-0045346,Weiss Shariari,Consumer,Cork,1,3,1,1,3,1
14571,EN-0045347,Mullins Hansen,Consumer,Wicklow,1,1,1,2,1,2
14572,OK-0045348,Walker Ashbrook,Consumer,Galway,3,2,3,2,1,3
